epoch,boundary_boundary_f1,boundary_loss,center_loss,learning_rate,loss,offset_loss,semantic_foreground_miou,semantic_loss,semantic_mean_iou,semantic_pixel_accuracy,val_boundary_boundary_f1,val_boundary_loss,val_center_loss,val_instance_checkpoint_semantic_miou,val_instance_f1,val_instance_mask_map50,val_instance_mask_map50_95,val_instance_precision,val_instance_recall,val_instance_selection_score,val_loss,val_offset_loss,val_semantic_foreground_miou,val_semantic_loss,val_semantic_mean_iou,val_semantic_pixel_accuracy
0,0.41923922300338745,0.4951971173286438,3.1246490478515625,4.999999873689376e-05,1.7193470001220703,0.05743305757641792,0.12444709241390228,0.7321923971176147,0.2630752623081207,0.7749069929122925,0.48127052187919617,0.4504550099372864,2.64686918258667,0.14758206995374584,0.028968735417638825,0.013394367021158374,0.004258156534067207,0.018378173550587344,0.06836402079111972,0.004258156534067207,1.4999680519104004,0.03711751848459244,0.14835608005523682,0.6659958958625793,0.28622308373451233,0.8028814792633057
1,0.6115552186965942,0.41114628314971924,2.020559549331665,9.999999747378752e-05,1.2341762781143188,0.033226314932107925,0.26964160799980164,0.5724644660949707,0.3928624391555786,0.8444504141807556,0.6292927861213684,0.3995353579521179,1.568033218383789,1.024824857711792,0.018554840236902237,0.3569774031639099,0.49440136551856995,0.4663744866847992,0.8826825022697449
2,0.71905517578125,0.35352516174316406,1.4594329595565796,0.0001500000071246177,0.9282819032669067,0.024676578119397163,0.45854997634887695,0.432689368724823,0.5508166551589966,0.8974072337150574,0.7504028081893921,0.3387911021709442,1.0583809614181519,0.7391539216041565,0.012274556793272495,0.5030801892280579,0.3606472909450531,0.5899918079376221,0.9247967600822449
3,0.7708884477615356,0.31839480996131897,1.1748878955841064,0.00019999999494757503,0.7552711367607117,0.02048734575510025,0.5749486684799194,0.3455439805984497,0.6472975611686707,0.9250158667564392,0.8118369579315186,0.2974826991558075,0.769145667552948,0.5568830370903015,0.009593639522790909,0.6511982679367065,0.26575833559036255,0.7118170857429504,0.9508824348449707
4,0.7963196635246277,0.2978425621986389,1.0001945495605469,0.0002500000118743628,0.6585917472839355,0.017957186326384544,0.6299108862876892,0.30123329162597656,0.6928419470787048,0.9365273118019104,0.8438143134117126,0.26927968859672546,0.6178247928619385,0.4603685438632965,0.007865367457270622,0.7252682447433472,0.21726280450820923,0.7725083827972412,0.9610922336578369
5,0.8134061098098755,0.28265196084976196,0.9055737853050232,0.0003000000142492354,0.6003777980804443,0.01591487042605877,0.6660509705543518,0.2732735574245453,0.7226201295852661,0.9433522820472717,0.8654332756996155,0.2487127035856247,0.47778916358947754,0.39236459136009216,0.006711209658533335,0.768524169921875,0.19159236550331116,0.8081377148628235,0.9672403335571289
6,0.8310294151306152,0.26647865772247314,0.7910740375518799,0.0003000000142492354,0.5282590389251709,0.013782874681055546,0.7205104231834412,0.23676440119743347,0.7678000926971436,0.9537171721458435,0.8839796781539917,0.23206038773059845,0.41416507959365845,0.349309504032135,0.005777185782790184,0.8234953880310059,0.17037270963191986,0.8529407382011414,0.9725379347801208
7,0.8433789610862732,0.2559894919395447,0.68607097864151,0.0002999422140419483,0.4726622998714447,0.012591294944286346,0.7532461881637573,0.21175654232501984,0.7946158647537231,0.9585792422294617,0.894939661026001,0.22212430834770203,0.38984644412994385,0.3273605704307556,0.005238302052021027,0.8400659561157227,0.15802328288555145,0.8667076826095581,0.9750250577926636
8,0.8527350425720215,0.24753884971141815,0.6484434008598328,0.0002997689589392394,0.4501519501209259,0.011571913957595825,0.7663108110427856,0.20220720767974854,0.8055650591850281,0.9613308310508728,0.9049451351165771,0.2124144732952118,0.36575618386268616,0.30927398800849915,0.004752566572278738,0.8432399034500122,0.14935797452926636,0.8695147633552551,0.9761762619018555
9,0.860672652721405,0.24049770832061768,0.6040138602256775,0.0002994803071487695,0.42674461007118225,0.011172319762408733,0.775619387626648,0.1924191415309906,0.8134285807609558,0.963250458240509,0.9112523198127747,0.20708483457565308,0.34923720359802246,0.2994372546672821,0.00450541265308857,0.8328325152397156,0.14549721777439117,0.8614909052848816,0.9768602848052979
10,0.8683390617370605,0.23367726802825928,0.5627672672271729,0.0002990765206050128,0.3978644907474518,0.01019020564854145,0.800862193107605,0.17687933146953583,0.8340905904769897,0.9669030904769897,0.917328417301178,0.20159730315208435,0.3315907418727875,0.28214403986930847,0.004213040694594383,0.8621159195899963,0.13455398380756378,0.8852289319038391,0.9792641401290894
11,0.8723931908607483,0.2300126850605011,0.5450595021247864,0.0002985578903462738,0.386116623878479,0.009894655086100101,0.7993370294570923,0.1709534376859665,0.8330211639404297,0.9672075510025024,0.9200134873390198,0.20025309920310974,0.3181682527065277,0.27732613682746887,0.004020872991532087,0.8546032905578613,0.13368725776672363,0.8792535066604614,0.9790639877319336
12,0.8768361210823059,0.22557175159454346,0.5112218856811523,0.00029792485293000937,0.3678494393825531,0.009651326574385166,0.8091690540313721,0.16272135078907013,0.8409380912780762,0.9681641459465027,0.9231624007225037,0.19587936997413635,0.30633944272994995,0.26968929171562195,0.0039610532112419605,0.8400903344154358,0.13037951290607452,0.8675333857536316,0.9781804084777832
